model,model_aliases,family,trouble_id,trouble_label,lcd_error_message,meaning,what_to_do,service_level_code,source_reference,source_file
DCP - L2640DW,DCP - L2640DW | DCP-L2640DW | DCP L2640DW | DCPL2640DW,Brother mono laser,414,Replace Toner,Replace Toner / Toner Ended,Toner cartridge reached end of life.,Replace toner cartridge or check toner reset policy for your rental fleet.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_L2640DW.csv
DCP - L2640DW,DCP - L2640DW | DCP-L2640DW | DCP L2640DW | DCPL2640DW,Brother mono laser,469,Toner Low,Toner Low / Prepare New Toner,Toner cartridge is near end of life.,Prepare correct toner; continue printing until Replace Toner appears.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_L2640DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,30,Cover Open,Cover is Open,"Front cover, back cover, or ADF cover is not fully closed.",Close all covers firmly; check cover actuator/sensor if message remains.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,30,Cover Open,Print Unable 30,Paper eject or rear sensor timing abnormality.,"Clear paper path; inspect eject sensor actuator, rear cover, and fuser exit rollers.",3000,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,37,Drum Error,Drum !,Corona wire dirty or drum unit not seated correctly.,"Slide corona-wire cleaner several times, return to home position, reinstall drum/toner.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,37,Drum Error,Print Unable 3B,High voltage/power supply or engine control fault.,"Check HVPS contacts, drum/toner contacts, main PCB/HVPS connections.",3B00,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,37,Drum Error,Replace Drum / Drum End Soon / Drum Stop,Drum unit is near end or stopped.,"Replace drum unit, then reset the drum counter according to model menu.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,49,Jamming,Jam Tray / Jam Inside / Jam Rear / Jam 2-sided,Paper jam in displayed section.,Remove paper tray/drum/duplex tray/back cover as indicated; remove all scraps; check rollers/sensors.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,58,No Power,Print Unable 0B,Fuser temperature abnormality or fuser related service fault.,Power-cycle after cooling; inspect fuser thermistor/heater and reset/replace fuser if needed.,0B00,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,58,No Power,Print Unable XX,Machine has a mechanical/service fault.,"Power-cycle once; if repeated, record XX and follow service manual/service inspection.",PU-XX,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,60,No Toner Error,No Toner,Toner cartridge/drum assembly is not detected.,"Remove drum+toner, reseat toner in drum, clean contacts, reinstall.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,62,Paper Feed Problem,No Paper / Manual Feed,Paper not loaded or machine expects manual feed.,"Load correct paper, adjust guides, verify driver paper source/size.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,62,Paper Feed Problem,Print Unable 20,Paper feed/registration sensor timing abnormality.,"Check feed rollers, registration sensor actuator, paper path, and sensor harness.",2000,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,62,Paper Feed Problem,Print Unable 32,Paper feed motor/drive or paper path abnormality.,"Inspect gears, feed motor harness, motor load, and paper tray lift/feed assembly.",3200,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,62,Paper Feed Problem,Size Mismatch,Driver/requested paper size differs from tray setting.,"Match tray paper size, driver setting, and application page size.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 02,Main motor synchronization signal cannot be detected.,"Check main motor harness/connector, gear load, main motor, and main PCB.",0201,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 03,Polygon motor/laser unit lock signal cannot be detected.,Reconnect laser flat cable; inspect/replace laser unit or main PCB.,0300,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 04,Laser polygon motor synchronized signal fault.,"Check laser flat cable, laser unit, and main PCB.",0401,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 0A,Fuser warm-up/temperature control problem.,"Check fuser thermistor, halogen/heater, fuser harness, LVPS/HVPS and main PCB.",0A00,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 50,Fuser unit/fusing temperature fault.,"Inspect fuser unit, thermistor, heater lamp, LVPS, and fuser connector.",5000,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 6A,Paper/document feed or sensor related engine fault.,"Inspect paper path sensors, actuator flags, harness, and feed assembly.",6A00,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable 7A,Duplex/2-sided unit or paper transport fault.,"Check duplex tray, rear path, duplex sensor flags, rollers, and connectors.",7A00,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,177,Unable to Print,Print Unable E1,Main PCB/firmware or engine control error.,Update firmware if applicable; inspect/replace main PCB after checking connections.,E100,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,216,Scanner Problem,Print Unable 71,Polygon motor/laser scanner error or laser drive fault.,"Check laser scanner unit, laser flat cable, and main PCB.",7100,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,216,Scanner Problem,Print Unable 72,Laser beam detection/synchronization error.,"Inspect laser unit, scanner mirror contamination, laser cable, and main PCB.",7200,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,216,Scanner Problem,Scan Unable XX,Scanner/ADF/flatbed mechanical or sensor fault.,"Power-cycle once; inspect scanner lock, CIS cable, ADF path, then service if repeated.",SU-XX,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,242,Memory Full,Print Data Full / Out of Memory,Print job exceeds available memory.,"Cancel job, reduce resolution, print fewer pages, or simplify PDF/image file.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,414,Replace Toner,Replace Toner / Toner Ended,Toner cartridge reached end of life.,Replace toner cartridge or check toner reset policy for your rental fleet.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP T730DW,DCP T730DW | DCP-T730DW | DCPT730DW,Brother mono laser,469,Toner Low,Toner Low / Prepare New Toner,Toner cartridge is near end of life.,Prepare correct toner; continue printing until Replace Toner appears.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_T730DW.csv
DCP-2540DW,DCP-2540DW | DCP 2540DW | DCP2540DW,Brother mono laser,30,Cover Open,Cover is Open,"Front cover, back cover, or ADF cover is not fully closed.",Close all covers firmly; check cover actuator/sensor if message remains.,,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_2540DW.csv
DCP-2540DW,DCP-2540DW | DCP 2540DW | DCP2540DW,Brother mono laser,30,Cover Open,Print Unable 30,Paper eject or rear sensor timing abnormality.,"Clear paper path; inspect eject sensor actuator, rear cover, and fuser exit rollers.",3000,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_2540DW.csv
DCP-2540DW,DCP-2540DW | DCP 2540DW | DCP2540DW,Brother mono laser,37,Drum Error,Drum !,Corona wire dirty or drum unit not seated correctly.,"Slide corona-wire cleaner several times, return to home position, reinstall drum/toner.",,Brother mono laser user/service manuals; Brother support Print Unable XX guidance; PrintCopy service-code cross-reference. | https://support.brother.com/g/b/faqend.aspx?c=eu_ot&faqid=faq00002677_007&ftype3=1964&lang=en&pfs=1&prod=mfcl2700dw_us_eu_as ; https://printcopy.info/?brand=Brother&mod=erc&model=DCP-L2540DW,DCP_2540DW.csv
